,Zipcode,Latitude,Longitude,Address,prices,time
0,7761822,,,92 High Street,,24:36
0,,,,,,
0,01421,,,,$3.00,
0,,,,,,
0,,,,,,10:35 AM
0,,,,,,
0,01801,-71.1574,42.4829,100 Unicorn Park Drive,$8.23,
0,471076,,,2 ae ist,,
0,160082,,,,$9,
0,,,,"10 JOIN OUR WATLING
LIST",,
0,,,,,,
0,75240,-96.7872,32.9374,,$6,
0,,,,,,
0,10128,-73.9511,40.7816,1659 3rd Avenue,,
0,000566,,,,$207,6:29
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$90.00,
0,,,,,,
0,,,,,$2.90,
0,61069,,,,,
0,,,,,,
0,,,,,,
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,,,,,,
0,204388,,,,,
0,,,,,,
0,,,,,"$
3",
0,,,,,,
0,,,,,,
0,01930,-70.6721,42.6208,,$9,11:05
0,98033-5857,,,"9966 Stored 10983
m
KSt",,19:89
0,140603473,,,,$26.94,
0,62949,-89.1424,37.8366,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,30062,-84.4633,34.0025,4101 ROSWELL RD.,$175.89,03:53 PM
0,390834,,,,$39.57,2:09 PM
0,,,,,,
0,20172,-77.3861,38.9696,"2 AS
é Fact",,
0,056132809,,,,,
0,,,,,,
0,100202269,,,"60 EUR
OK ie Ast",,20:17
0,,,,,,16:50
0,000000,,,,$8,
0,10997,-73.956,41.3915,4 crew on hoard,$28,05:23
0,07854,,,,,
0,863740296,,,,,
0,019046798,,,8 George Hudson Street,,20:41
0,000676,,,,$80.00,
0,6573308,,,,,
0,000000639,,,,,
0,,,,,,
0,,,,,,
0,11034,,,,,
0,14850,-76.4966,42.4406,,$5.95,
0,38125-2305,,,,$4.77,
0,75207,-96.8319,32.7939,,$0.00,
0,,,,,$8.0,
0,39607,,,,,7pm
0,00009145,,,2648 Russell vile Rd.,,7:56
0,60616,-87.6306,41.8426,,,
0,33830,-81.8127,27.8957,,$8,
0,,,,,,
0,,,,,$12.06,
0,89103,-115.2161,36.1149,6020 West Flamingo Rd,,06:08PM
0,46136-0,,,,$6,6:26
0,20160602,,,,,
0,,,,3111 W TEMPLE AVE,$ 65.19,
0,98456,,,,,11:47
0,,,,,,6:53 PM
0,,,,,$78.47,
0,,,,,,
0,065156170,,,,$90,11:48
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,100108,,,,,
0,70130,-90.0739,29.9324,1 Ck 1071 st,,06:55PM
0,,,,,,
0,30345,-84.287,33.8513,4186 BUFORD,$9.00,1:48PM
0,,,,,$ 6.66,
0,,,,,,6:53 PM
0,,,,,,
0,,,,,,
0,,,,,,
0,134504269,,,8 August,,
0,77056,-95.4683,29.7446,,$33.64,8:56 PM
0,,,,,,
0,,,,,$29.04,
0,,,,5 being the most,,19:19
0,94962,,,,,
0,,,,,,
0,050737251,,,,$9.99,
0,,,,,,
0,75116,-96.9114,32.6587,,,
0,3304353,,,1684 Guest.,,
0,,,,,,
0,,,,,,
0,,,,,$6,
0,92154,-117.0707,32.5753,1753 Palm Avenue,$6.2,7:53
0,125338010,,,,,
0,,,,,,
0,,,,,,2:52
0,,,,,,
0,,,,,,2AM
0,,,,,$00,
0,,,,,,
0,43570004,,,9001 WEST LAWRENCE AVE,,
0,345119,,,1 SpoSsq,$3.33,9:06
0,,,,,,
0,,,,,,
0,98129,-122.3321,47.6062,,,05:47PM
0,,,,,,
0,20016,-77.086,38.9381,,,12:54
0,,,,1728 Gst,,2:44PM
0,,,,,,
0,732509565,,,,,16:51
0,,,,,$6,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,14:52
0,,,,,,13:62
0,58701,-101.2985,48.2291,101 CENTRAL AVE,$6.50,7:50
0,,,,,,9:19PM
0,,,,,,4:11
0,10000,,,,,10:27
0,,,,,,
0,325712,,,,$9.99,
0,,,,,,
0,10000,,,,,
0,221879,,,,$234,15:27
0,,,,,$64.60,6:06
0,10017,-73.9707,40.7517,204 Fast 43rd Street,,
0,10264,,,,,
0,00500,,,,,
0,,,,,,
0,,,,,,
0,95815,-121.4443,38.6093,480 EL CAMINO AVE,$9.71,17:40
0,,,,,,
0,,,,,,
0,,,,,,
0,50008,-93.3724,40.7023,,$9.90,03:45 AM
0,,,,,,2AM
0,,,,,$6.00,12:15pm
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$9,4:49
0,90807,-118.1811,33.8315,4121 ATLANTIC AVENUE,$75.63,12:04
0,,,,,,2am
0,129873,,,,,
0,,,,,,
0,,,,,,
0,33154,-80.13,25.7907,9487 Harding Avenue,,
0,69005,,,,,
0,445363,,,456 County Road,$4.31,
0,204388,,,,,
0,,,,,,
0,,,,,,
0,61493,,,,,
0,,,,,,
0,95173,-121.8938,37.3352,,,
0,,,,,,
0,240442044,,,,,
0,,,,,,
0,01483,,,53 QUARRY STREET,$3,
0,,,,,,6:51
0,,,,,,
0,14103,-78.3874,43.2184,,,1:98
0,,,,,,
0,,,,,,
0,006085,,,,,
0,407433428,,,,$5.34,
0,11218,-73.9758,40.6424,847 A Union Street,,12:19 pm
0,0010811,,,1 HST,,08:06
0,,,,,,2AM
0,17835,-77.1986,40.8831,,,
0,29997,,,,,07:48
0,10082,,,,,
0,40016,,,,$58,
0,,,,,$ 69.9,6:18
0,270765,,,505 Parnassus Avenue,$8.35,12:14
0,,,,,$25,
0,,,,"646 Washington Street,",,
0,,,,,,
0,,,,,,
0,020332789,,,,,20:20
0,,,,,$860,
0,,,,,$7.50,
0,,,,,,
0,,,,,,11:52
0,,,,,,
0,311462052,,,,,
0,123477473,,,240 OGM STREET,$38,
0,,,,,,
0,0231195,,,,,
0,,,,6 GHEST,,
0,18354391,,,4 ict,,
0,,,,,,
0,10033,-73.9356,40.8496,0033 Whittwood Drive,,6:57
0,,,,,,
0,,,,,$4,
0,,,,,,
0,91764,-117.6254,34.0763,405 W Vineyard,$4.9,4:54
0,012435333,,,"6 ST PANCRAS
WEST",,10:41 PM
0,,,,,$696,
0,,,,,,
0,001527700,,,,$ 78.49,07:57pm
0,1194342,,,,,
0,18235,-75.6974,40.8299,"03 PM
Table Cust",,3:03 PM
0,3902849,,,,$9.10,15:35
0,,,,,,
0,,,,,,2:29
0,,,,"25 TTR AVE,",,0:41
0,,,,,,
0,,,,,,
0,20124,-77.3818,38.7818,,,
0,17766,,,,,15:34
0,,,,,,10:35 AM
0,,,,,,9:17
0,196819,,,1 PEPST,,
0,10470,-73.8622,40.9,,,13:50
0,687643,,,47 St Vincent Street,,17:36
0,,,,,$ 50.00,
0,,,,,,
0,,,,,,
0,,,,,$540.00,4:54PM
0,229018,,,,,
0,,,,,,
0,,,,,,
0,11799,,,,,12:03
0,178808557,,,29 Gerrard Street,,
0,900918,,,,,
0,,,,,,
0,12247,-73.7562,42.6526,2247 Sheridan St,,9:32
0,28658,-81.2425,35.6498,100 N MAIN STREET,$9.00,1:50
0,07936,-74.3636,40.8192,"200 Route 10 West
East",,
0,875902,,,,,
0,02073,,,208 Ear is Court Road,,09:19
0,783322,,,2 Boulevard,,12:03
0,,,,2989 BRIAN Gst,$ 4.29,
0,,,,,,
0,60313,,,,,
0,20124,-77.3818,38.7818,,,22:00
0,11900,,,,,15:28
0,,,,,,
0,,,,,,
0,666207,,,,,
0,91764,-117.6254,34.0763,405 W Vineyard,$4.9,4:54
0,490000,,,,,34:25
0,,,,0 x PACT,$9,
0,59039,-107.3723,46.5767,,,
0,,,,,$77.48,
0,,,,,,9:38
0,51338528,,,,$1,2:89
0,80093,,,,,
0,,,,,,
0,134152982,,,,,7:45
0,,,,,,17:50
0,64725,-94.363,38.4986,,,
0,,,,,,
0,91854-8352,,,,$50,13:29
0,,,,,,
0,49525,-85.6027,43.0135,,,
0,,,,,,2:31
0,,,,"405 BRENTWOOD RD,",,
0,11000,,,,,3PM
0,,,,,,5PM
0,,,,,,
0,10915,-74.3615,41.5443,,$9.0,
0,,,,,,
0,77024,-95.5201,29.7696,,,51:53 PM
0,23910,,,,$17.07,
0,043352683,,,,,
0,,,,,,21:08
0,160000002,,,,,
0,02114,-71.0682,42.3611,320 Cambridge St.,,10:00
0,45000,,,,$4,
0,10025,-73.9683,40.7975,307 SPARTANBURG HWY,,1:52
0,90460953,,,,$45,
0,,,,,,
0,,,,,,
0,,,,,,
0,510526004,,,,,15:42
0,11900,,,"1279 a
Contact:",,12:18
0,,,,,,23:29
0,,,,,,
0,,,,,,
0,,,,,,
0,78704,-97.7658,30.2428,1 FREEBIRD,,
0,,,,,,
0,04827-,,,,,5:05
0,,,,,,
0,,,,,$9.75,6pm
0,5348429,,,,$8,
0,020784107,,,95 Farringdon Road,,
0,,,,,$85.39,3:11 PM
0,,,,"25 TTR AVE,",,10:41
0,,,,3 AUGUST,,18:06
0,63562,,,,,
0,,,,,,
0,71681216,,,,,15:28
0,,,,,,
0,,,,,,21:30
0,,,,,,1PM
0,92614,-117.8298,33.6829,1830 Main St.,,
0,,,,,,7:50 PM
0,,,,,,
0,,,,,,
0,,,,,,
0,072804,,,,$34.41,
0,,,,"99 nt
1 LALA FRNC TST",$32.59,11:47AM
0,160082,,,,$9,
0,03503,,,,,22:51
0,,,,,,
0,5961528,,,,$35,10:04
0,29405,-79.9913,32.853,,,
0,,,,,,
0,,,,,,10:35 AM
0,31174-8119,,,,$353,16:23
0,,,,,$9,
0,,,,,,
0,,,,,,
0,00058,,,,$98,04:38
0,,,,,,7:30 AM
0,,,,,,
0,95610,-121.2692,38.6946,7411 MADISON AVE,,02:39
0,41695,,,"99 oo df
caer ct",$1,
0,020332789,,,,,
0,,,,,$25.00,
0,194826440,,,1 BST,$69.65,
0,,,,,,
0,,,,,$ 5.00,
0,,,,,$ 20,3:16
0,,,,,"$3,500",
0,50027,-92.4703,41.4883,,,
0,,,,,,
0,77020,-95.3121,29.7758,2000 Lyons Avenue,$6.00,1:48 PM
0,00025,,,"4 00025
CT",,14:09
0,125760,,,,$7.16,
0,5225293,,,,,16:00
0,08102,-75.1186,39.9512,,$0.00,4:41
0,568900,,,"90 A
Foust",,
0,,,,,$3,
0,64210,,,,,22:59
0,869029,,,,,
0,10470,-73.8622,40.9,,,13:50
0,201330823,,,,$8.00,
0,,,,,,
0,,,,,"$
1",
0,01392,,,,,
0,,,,,,
0,63366,-90.7427,38.8239,,,
0,,,,"4 CERES Baws 20 ID
st",,
0,,,,,,
0,001544,,,,,
0,10550,-73.838,40.9079,,,
0,,,,,,
0,306106,,,,$81.63,
0,337096460,,,,$489,
0,00036,,,,,14:13
0,,,,,$8.8,
0,11218,-73.9758,40.6424,847 A Union Street,,12:19 pm
0,,,,,,
0,,,,,,8:56
0,04373,,,,$19,
0,,,,,,
0,64000,,,,,
0,,,,,,
0,349976,,,,,1:47
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,5961528,,,,$35,10:04
0,,,,,,
0,,,,,,
0,,,,"7 4
lntal 1a
ord",,
0,47886,,,,,
0,117691718,,,,$60,01:14
0,98290,-122.0716,47.8954,,$13.53,12:00pm
0,,,,,,07:56 PM
0,,,,,$40,
0,,,,,,
0,07453,,,,,2:33
0,45193,,,,$14.04,93:24
0,10119,-73.9772,40.7808,250 WEST 34TH ST,$5.79,7:04 PM
0,,,,,,
0,92683,-117.9939,33.7524,8900 Westminster Ave,$8.85,9:35 AM
0,,,,,,
0,63562,,,,,
0,,,,,,6:53 PM
0,020552,,,,$6.06,
0,10245,,,,$6.8,08:57
0,,,,,,
0,134504269,,,8 August,,
0,,,,,,
0,00599,,,,,
0,933536161,,,,,21:49
0,10250,,,"2014 Gst 1
eee Guest",,
0,10101010,,,,$2.9,4:01PM
0,,,,,,
0,,,,,,
0,,,,,,
0,10069,-73.9884,40.778,377 6th Ave,,12:07
0,,,,,,
0,85023,-112.1118,33.6324,,$16.29,2:27 PM
0,1194588,,,,$9.69,
0,,,,,,
0,000093,,,,$8,3:11
0,27081,,,,,
0,919465,,,1400 E Grand Ave,,
0,,,,,$6,
0,25099181,,,,$025,
0,,,,,,
0,22303,-77.0814,38.7912,5151 Richmond Highway,,04:02 PM
0,1016267,,,,,19:17
0,,,,,,30:56
0,55125,-92.9439,44.9197,,,
0,,,,,,
0,06457231,,,,,21:10
0,20740,-76.9299,38.9963,,,6:07
0,30008,-84.592,33.8972,,,
0,07656,-74.0396,41.0343,162 Kinderkamack Rd,,
0,00459-1598,,,,,41:23
0,,,,"0 Tae
1 Lasagna i ct",,
0,,,,,,
0,199503681,,,"122 Race course road,",$99,
0,18888,,,,$1.98,01:41
0,123456,,,0 order Q card,,
0,,,,,,
0,92101,-117.1593,32.7185,1917 India St,,8:43 PM
0,,,,,,
0,033024,,,,$16,
0,030930,,,1125 US HIGHWAY,,11:44
0,77076,-95.3834,29.858,,$7.99,
0,,,,,$30,
0,,,,,,
0,852797,,,,,
0,61493,,,,,
0,197089,,,"7089 return
eriod on almost",,
0,,,,,,
0,,,,,,09:49 PM
0,,,,,,
0,39747,-89.5696,33.4165,,,
0,,,,,,
0,47400,,,,,
0,96026617,,,,$20.00,
0,39607,,,,,7pm
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,787220030,,,,,
0,,,,,,
0,22030,-77.3242,38.8458,,,
0,64864445,,,1 Chk 2463 st,,
0,,,,,$6,
0,91107,-118.0889,34.151,,,3:14 PM
0,,,,,,
0,,,,,,
0,12039208,,,,$88.0,
0,40311,-84.0279,38.3212,"66 PM
Table 59 Cust",,7:66 PM
0,39244,,,,,
0,4104658,,,,$3.60,
0,31006,-84.2343,32.5726,,,18:06
0,,,,,,
0,,,,,,9:27 AM
0,,,,,,
0,3304353,,,1684 Guest.,,
0,,,,,$18.4,
0,12186,-73.9448,42.6431,"7 Tat
vasa ECT",,
0,,,,,,
0,,,,,,
0,31210,-83.7455,32.8926,,,4:49 PM
0,,,,,,
0,,,,,,
0,42007,,,,,5:80
0,,,,,$60.00,
0,,,,,,
0,32244,-81.7556,30.2231,,$ 1,
0,0372017,,,,,
0,,,,,$9.00,08:33pm
0,43570004,,,9001 WEST LAWRENCE AVE,,
0,000000717,,,,$8,21:55
0,91910,-117.0676,32.6371,,$9.95,9:10
0,,,,,$6.00,5:04
0,4121254,,,,$7,
0,,,,,,3:29 pm
0,,,,"1 6267
1 DR",$6.75,
0,847640082,,,,,
0,,,,,,1:44
0,,,,,,5:51
0,800004206,,,,,3:50
0,454080,,,,,
0,,,,5 bzing the most,,19:19
0,604588,,,5511 Manotick Main St.,,08:54
0,,,,,,4:40
0,,,,,,
0,,,,,,
0,,,,,,
0,85205,-111.7129,33.4368,1130 North Higley Rd,,
0,,,,,,
0,11329,,,,$28.50,9:27 AM
0,,,,,,
0,,,,,,
0,43206,-82.9748,39.9426,,$4.49,5:52 PM
0,279627,,,2865 N Memorial Pkwy,,14:41
0,20124,-77.3818,38.7818,,,7:01
0,20073,-77.0251,38.897,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,12:40
0,,,,,,
0,,,,1728 Gst,,2:44PM
0,,,,,,
0,21212,-76.61,39.3626,6 YORK RD,$ 3.35,16:25
0,264949,,,,,1:18
0,,,,,,
0,,,,,,6:44
0,,,,,,
0,98033-5857,,,"9966 Stored 10983
m
KSt",,19:89
0,544936,,,"7 DAY
Post",$8.00,
0,,,,,$4,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$900,
0,,,,,,10:35 AM
0,200608288,,,,,
0,,,,,,
